3.15378e+07	0	0	3857.52	0	1	0	7499.91	100	0	100	1550	4.83865	32.955	51.1833	0	3	0	
3.15414e+07	0	0	3949.28	0	1	1	7302.06	100	6748.37	100	2107.8	3.5586	33.79	54.5817	0	2.46667	0	
3.1545e+07	0	0	4084.37	0	0	1	0	100	0	100	0	0	30.3817	55.9917	0	0	0	
3.15486e+07	0	0	4106	0	1	1	7499.31	100	0	100	1549.99	4.8383	27.0283	55.8133	0	3	0	
3.15522e+07	0	0	4104.1	0	1	0	7499.2	100	0	100	1549.99	4.83822	28.1383	55.6367	0	3	0	
3.15558e+07	0	0	3991.63	0	1	0	7499.02	100	0	100	1549.99	4.83811	31.065	55.4517	0	3	0	
3.15594e+07	0	0	3969.23	641	1	1	7446.98	100	6741.53	100	1594.6	4.71578	33.9467	55.42	0	2.94906	0	
3.1563e+07	0	0	3922.87	635.65	0	1	0	100	0	100	0	0	32.6867	55.0933	0	0	0	
3.15666e+07	0	0	3853.72	320	0	1	0	100	0	100	0	0	29.2983	53.5617	0	0	0	
3.15702e+07	0	0	3716.33	320	1	1	7498.27	100	0	100	1549.98	4.83765	26.78	52.4633	0	3	0	
3.15738e+07	0	0	3557.48	641	1	0	7498.14	100	0	100	1549.98	4.83757	29.2333	51.8467	0	3	0	
3.15774e+07	0	0	3466.85	646.35	1	1	7498.02	100	6735.79	100	1984.1	3.86599	31.2933	53.5533	0	2.595	0	
3.1581e+07	0	0	3397.87	962	0	1	0	100	0	100	0	0	28.715	53.9983	0	0	0	
3.15846e+07	0	0	3330.23	0	1	1	7497.57	100	0	100	1549.97	4.8372	26.8483	52.5083	0	3	0	
3.15882e+07	0	0	3285	0	1	0	7497.43	100	0	100	1549.97	4.83713	29.8317	52.3317	0	3	0	
3.15918e+07	0	0	3285	0	1	1	7486.23	100	6730.29	100	1595.94	4.72911	33.4183	52.18	0	2.955	0	
3.15954e+07	0	0	3285.77	0	1	1	0	100	6730.16	100	2512.59	2.6786	33.3983	55.9167	0	2.1	0	
3.1599e+07	0	0	3330.62	641	0	1	0	100	0	100	0	0	30.51	55.9733	0	0	0	
3.16026e+07	0	0	3308.38	641	0	1	0	100	0	100	0	0	27.61	54.83	0	0	0	
3.16062e+07	0	0	3331.75	1282	1	1	7496.54	100	0	100	1549.96	4.83659	27.5733	53.7733	0	3	0	
3.16098e+07	0	0	3375.63	1287.35	1	1	7496.39	100	6724.29	100	1854.1	4.15316	30.755	52.6833	0	2.715	0	
3.16134e+07	0	0	3354.75	1603	1	1	0	100	6724.09	100	2510.33	2.6786	29.2817	53.7583	0	2.1	0	
3.1617e+07	0	0	3399.77	0	1	1	7495.96	100	0	100	1549.96	4.8362	26.7933	51.39	0	3	0	
3.16206e+07	0	0	3446.13	0	1	0	7495.84	100	0	100	1549.96	4.83616	28.9967	51.2133	0	3	0	
3.16242e+07	0	0	3513.77	0	1	1	7495.68	100	6719.37	100	1814.4	4.24091	32.1117	51.9317	0	2.75172	0	
3.16278e+07	0	0	3559.38	0	0	1	0	100	0	100	0	0	30.5667	55.9967	0	0	0	
3.16314e+07	0	0	3582	0	1	1	7495.22	100	0	100	1549.95	4.8358	27.4533	55.82	0	3	0	
3.1635e+07	0	0	3582.75	0	1	0	7495.13	100	0	100	1549.95	4.83572	27.7167	55.6433	0	3	0	
3.16386e+07	0	0	3627.38	0	1	0	7494.95	100	0	100	1549.95	4.83562	31.0267	55.455	0	3	0	
3.16422e+07	0	0	3649.25	0	1	1	7424.52	100	6713.3	100	1597.39	4.69784	34.0533	55.5283	0	2.94255	0	
3.16458e+07	0	0	3603.47	641	0	1	0	100	0	100	0	0	32.5533	56.0583	0	0	0	
3.16494e+07	0	0	3513.38	635.65	0	1	0	100	0	100	0	0	29.4517	54.9167	0	0	0	
3.1653e+07	0	0	3536.77	320	1	1	7494.18	100	0	100	1549.94	4.83514	26.8283	53.3817	0	3	0	
3.16566e+07	0	0	3582.38	320	1	0	7494.06	100	0	100	1549.94	4.83507	28.9167	52.285	0	3	0	
3.16602e+07	0	0	3601.95	641	1	0	7493.89	100	0	100	1549.94	4.83496	32.2383	51.6633	0	3	0	
