#Results of heat pump HP2 in year 1
#Name of heat pump: 'WPC 07 / WPC 07 cool'
#Linked bhe to heat pump: 
#1579858938372
#Vdot_soil of each BHE: 
#0.0005056
#Simulated time = 8760 h
#Simulated end time in years = 2 years
#Summed time of this year, when heat pump was shut down because of subsurface boundary condition  = 0 h
#BlockingTime = 0 h
#Second Heat generator on during blocking time = 0 (0 = false; 1 = true)
#operatingMode = 0 (0=monovalent, 1=monoenergetic, 2=bivalent parallel, 3=bivalent teilparallel, 4=bivalent alternativ)
#application range = 2 (0=heating, 1=dhw, 2=heating+dhw, 3=heating+cooling, 4=heating+cooling+dhw, 5=cooling, 6=dhw+cooling)
#heating storage volume = 1000 l, T_st_min = 25 °C, T_st_max = 35 °C, dhw storage volume = 300 l, T_st_min_dhw = 50 °C, T_st_max_dhw = 56 °C
# 
#Run time of heat pump in this year = 1707.52 h
#Middled heating load coverage in this year = 100 %
#Middled dhw load coverage in this year = 100 %
#Middled load coverage (dhw + heating) in this year = 100 %
#Middled coverage ratio heating of heat pump in this year = 100 %
#Middled coverage ratio dhw of heat pump in this year = 100 %
#Middled coverage ratio (heating + dhw) of heat pump in this year = 100 %
#Middled coverage ratio cooling in this year = 0 %
#Middled heating power of heat pump = 8354.19 W
#Middled dhw power of heat pump = 7530.79 W
#Middled soil heat flux to heat pump = 6412.74 W
#Electrical energy demand of soil pump in this year = 119.526 kWh/a
#Seasonal Performance Factor (SPF_WP) in this year (only heat pump) = 4.61108
#Seasonal Performance Factor (SPF_WPA) in this year (heat pump + soil pump + second electric heat generator) = 4.43582
# 
#t = time [s]
#T_s_out = brine temperature out of soil [°C]
#T_crit_s? = Is soil temperature of subsurface model < critical soil temperature? -> 0 = No -> HP = on; 1 = Yes -> HP = off; 
#Q_HL = heating load of all buildings linked to heat pump [W]
#Q_dhw = domestic hot water (dhw) load of all buildings linked to heat pump [W]
#HP_on = Is heat pump on? -> 0 = off; 1 = on
#HP_mode = Mode of heat pump -> 0 = heating; 1 = dhw
#Q_h = heat pump heating power depending on T_s_out [W]
#hLC(t) = heating load coverage of heat pump [%]
#Q_dhw = heat pump dhw power depending on T_s_out [W]
#dhwLC(t) = dhw load coverage of heat pump [%]
#P_el = heat pump electric power depending on T_s_out [W]
#COP* = ratio of heating power and electric power of heat pump in actual mode and time step
#T_st = heating storage temperature in [°C]
#T_st_dhw = domestic hot water (dhw) storage temperature in [°C]
#T_s_in = brine inlet temperature -> into soil [°C]
#dT = temperature difference (T_S_out - T_s_in)  [K]
#hBlock? = Is in this time step a blocking hour of HP? -> 0 = No; 1 = Yes -> HP = off; 
# 
#t:	T_s_out:	T_crit_s?	Q_HL:	Q_dhw:	HP_on:	HP_mode:	Q_h:	hLC(t):	Q_dhw:	dhwLC(t):	P_el:	COP*:	T_st:	T_st_dhw:	T_s_in:	dT:	hBlock?
2681160	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.8	56.2	7.3	0	0
2681220	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.8	56.2	7.3	0	0
2681280	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.7	56.2	7.3	0	0
2681340	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.7	56.2	7.3	0	0
2681400	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.6	56.2	7.3	0	0
2681460	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.6	56.2	7.3	0	0
2681520	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.5	56.2	7.3	0	0
2681580	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.5	56.2	7.3	0	0
2681640	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.4	56.2	7.3	0	0
2681700	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.4	56.2	7.3	0	0
2681760	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.3	56.2	7.3	0	0
2681820	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.3	56.2	7.3	0	0
2681880	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.2	56.2	7.3	0	0
2681940	7.3	0	3354	0	0	1	0	100	0	100	0	0	32.2	56.2	7.3	0	0
2682000	7.3	0	3308	0	0	1	0	100	0	100	0	0	32.1	56.2	7.3	0	0
2682060	7.3	0	3308	0	0	1	0	100	0	100	0	0	32.1	56.2	7.3	0	0
2682120	7.3	0	3308	0	0	1	0	100	0	100	0	0	32	56.2	7.3	0	0
2682180	7.3	0	3308	0	0	1	0	100	0	100	0	0	32	56.2	7.3	0	0
2682240	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.9	56.2	7.3	0	0
2682300	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.9	56.2	7.3	0	0
2682360	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.8	56.2	7.3	0	0
2682420	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.8	56.2	7.3	0	0
2682480	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.7	56.2	7.3	0	0
2682540	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.7	56.2	7.3	0	0
2682600	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.6	56.2	7.3	0	0
2682660	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.6	56.2	7.3	0	0
2682720	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.5	56.1	7.3	0	0
2682780	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.5	56.1	7.3	0	0
2682840	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.4	56.1	7.3	0	0
2682900	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.4	56.1	7.3	0	0
2682960	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.4	56.1	7.3	0	0
2683020	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.3	56.1	7.3	0	0
2683080	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.3	56.1	7.3	0	0
2683140	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.2	56.1	7.3	0	0
2683200	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.2	56.1	7.3	0	0
2683260	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.1	56.1	7.3	0	0
2683320	7.3	0	3308	0	0	1	0	100	0	100	0	0	31.1	56.1	7.3	0	0
2683380	7.3	0	3308	0	0	1	0	100	0	100	0	0	31	56.1	7.3	0	0
2683440	7.3	0	3308	0	0	1	0	100	0	100	0	0	31	56.1	7.3	0	0
2683500	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.9	56.1	7.3	0	0
2683560	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.9	56.1	7.3	0	0
2683620	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.8	56.1	7.3	0	0
2683680	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.8	56.1	7.3	0	0
2683740	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.7	56.1	7.3	0	0
2683800	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.7	56.1	7.3	0	0
2683860	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.6	56.1	7.3	0	0
2683920	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.6	56.1	7.3	0	0
2683980	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.5	56.1	7.3	0	0
2684040	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.5	56.1	7.3	0	0
2684100	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.4	56.1	7.3	0	0
2684160	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.4	56.1	7.3	0	0
2684220	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.3	56.1	7.3	0	0
2684280	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.3	56.1	7.3	0	0
2684340	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.2	56.1	7.3	0	0
2684400	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.2	56.1	7.3	0	0
2684460	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.1	56.1	7.3	0	0
2684520	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.1	56.1	7.3	0	0
2684580	7.3	0	3308	0	0	1	0	100	0	100	0	0	30.1	56.1	7.3	0	0
2684640	7.3	0	3308	0	0	1	0	100	0	100	0	0	30	56.1	7.3	0	0
2684700	7.3	0	3308	0	0	1	0	100	0	100	0	0	30	56.1	7.3	0	0
2684760	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.9	56	7.3	0	0
2684820	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.9	56	7.3	0	0
2684880	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.8	56	7.3	0	0
2684940	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.8	56	7.3	0	0
2685000	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.7	56	7.3	0	0
2685060	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.7	56	7.3	0	0
2685120	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.6	56	7.3	0	0
2685180	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.6	56	7.3	0	0
2685240	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.5	56	7.3	0	0
2685300	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.5	56	7.3	0	0
2685360	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.4	56	7.3	0	0
2685420	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.4	56	7.3	0	0
2685480	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.3	56	7.3	0	0
2685540	7.3	0	3308	0	0	1	0	100	0	100	0	0	29.3	56	7.3	0	0
2685600	7.3	0	3285	0	0	1	0	100	0	100	0	0	29.2	56	7.3	0	0
2685660	7.3	0	3285	0	0	1	0	100	0	100	0	0	29.2	56	7.3	0	0
2685720	7.3	0	3285	0	0	1	0	100	0	100	0	0	29.1	56	7.3	0	0
2685780	7.3	0	3285	0	0	1	0	100	0	100	0	0	29.1	56	7.3	0	0
2685840	7.3	0	3285	0	0	1	0	100	0	100	0	0	29	56	7.3	0	0
2685900	7.3	0	3285	0	0	1	0	100	0	100	0	0	29	56	7.3	0	0
2685960	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.9	56	7.3	0	0
2686020	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.9	56	7.3	0	0
2686080	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.9	56	7.3	0	0
2686140	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.8	56	7.3	0	0
2686200	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.8	56	7.3	0	0
2686260	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.7	56	7.3	0	0
2686320	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.7	56	7.3	0	0
2686380	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.6	56	7.3	0	0
2686440	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.6	56	7.3	0	0
2686500	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.5	56	7.3	0	0
2686560	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.5	56	7.3	0	0
2686620	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.4	56	7.3	0	0
2686680	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.4	56	7.3	0	0
2686740	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.3	55.9	7.3	0	0
2686800	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.3	55.9	7.3	0	0
2686860	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.2	55.9	7.3	0	0
2686920	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.2	55.9	7.3	0	0
2686980	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.1	55.9	7.3	0	0
2687040	7.3	0	3285	0	0	1	0	100	0	100	0	0	28.1	55.9	7.3	0	0
2687100	7.3	0	3285	0	0	1	0	100	0	100	0	0	28	55.9	7.3	0	0
2687160	7.3	0	3285	0	0	1	0	100	0	100	0	0	28	55.9	7.3	0	0
2687220	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.9	55.9	7.3	0	0
2687280	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.9	55.9	7.3	0	0
2687340	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.8	55.9	7.3	0	0
2687400	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.8	55.9	7.3	0	0
2687460	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.8	55.9	7.3	0	0
2687520	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.7	55.9	7.3	0	0
2687580	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.7	55.9	7.3	0	0
2687640	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.6	55.9	7.3	0	0
2687700	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.6	55.9	7.3	0	0
2687760	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.5	55.9	7.3	0	0
2687820	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.5	55.9	7.3	0	0
2687880	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.4	55.9	7.3	0	0
2687940	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.4	55.9	7.3	0	0
2688000	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.3	55.9	7.3	0	0
2688060	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.3	55.9	7.3	0	0
2688120	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.2	55.9	7.3	0	0
2688180	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.2	55.9	7.3	0	0
2688240	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.1	55.9	7.3	0	0
2688300	7.3	0	3285	0	0	1	0	100	0	100	0	0	27.1	55.9	7.3	0	0
2688360	7.3	0	3285	0	0	1	0	100	0	100	0	0	27	55.9	7.3	0	0
2688420	7.3	0	3285	0	0	1	0	100	0	100	0	0	27	55.9	7.3	0	0
2688480	7.3	0	3285	0	0	1	0	100	0	100	0	0	26.9	55.9	7.3	0	0
2688540	7.3	0	3285	0	0	1	0	100	0	100	0	0	26.9	55.9	7.3	0	0
2688600	7.3	0	3285	0	0	1	0	100	0	100	0	0	26.8	55.9	7.3	0	0
2688660	7.3	0	3285	0	0	1	0	100	0	100	0	0	26.8	55.9	7.3	0	0
2688720	7.3	0	3285	0	0	1	0	100	0	100	0	0	26.7	55.9	7.3	0	0
2688780	7.3	0	3285	0	0	1	0	100	0	100	0	0	26.7	55.8	7.3	0	0
2688840	7.3	0	3285	0	0	1	0	100	0	100	0	0	26.7	55.8	7.3	0	0
2688900	7.3	0	3285	0	0	1	0	100	0	100	0	0	26.6	55.8	7.3	0	0
2688960	7.3	0	3285	0	0	1	0	100	0	100	0	0	26.6	55.8	7.3	0	0
2689020	7.3	0	3285	0	0	1	0	100	0	100	0	0	26.5	55.8	7.3	0	0
2689080	7.3	0	3285	0	0	1	0	100	0	100	0	0	26.5	55.8	7.3	0	0
2689140	7.3	0	3285	0	0	1	0	100	0	100	0	0	26.4	55.8	7.3	0	0
2689200	7.3	0	3240	0	0	1	0	100	0	100	0	0	26.4	55.8	7.3	0	0
2689260	7.3	0	3240	0	0	1	0	100	0	100	0	0	26.3	55.8	7.3	0	0
2689320	7.3	0	3240	0	0	1	0	100	0	100	0	0	26.3	55.8	7.3	0	0
2689380	7.3	0	3240	0	0	1	0	100	0	100	0	0	26.2	55.8	7.3	0	0
2689440	7.3	0	3240	0	0	1	0	100	0	100	0	0	26.2	55.8	7.3	0	0
2689500	7.3	0	3240	0	0	1	0	100	0	100	0	0	26.1	55.8	7.3	0	0
2689560	7.3	0	3240	0	0	1	0	100	0	100	0	0	26.1	55.8	7.3	0	0
2689620	7.3	0	3240	0	0	1	0	100	0	100	0	0	26	55.8	7.3	0	0
2689680	7.3	0	3240	0	0	1	0	100	0	100	0	0	26	55.8	7.3	0	0
2689740	7.3	0	3240	0	1	0	9036.71	100	0	100	1564.64	5.7756	26.1	55.8	3.6	3.7	0
2689800	7.3	0	3240	0	1	0	9036.71	100	0	100	1564.64	5.7756	26.2	55.8	3.6	3.7	0
2689860	7.3	0	3240	0	1	0	9036.7	100	0	100	1564.64	5.7756	26.2	55.8	3.6	3.7	0
2689920	7.3	0	3240	0	1	0	9036.7	100	0	100	1564.64	5.7756	26.3	55.8	3.6	3.7	0
2689980	7.3	0	3240	0	1	0	9036.7	100	0	100	1564.64	5.7756	26.4	55.8	3.6	3.7	0
2690040	7.3	0	3240	0	1	0	9036.69	100	0	100	1564.64	5.7756	26.5	55.8	3.6	3.7	0
2690100	7.3	0	3240	0	1	0	9036.69	100	0	100	1564.64	5.7756	26.6	55.8	3.6	3.7	0
2690160	7.3	0	3240	0	1	0	9036.69	100	0	100	1564.64	5.7756	26.6	55.8	3.6	3.7	0
2690220	7.3	0	3240	0	1	0	9036.69	100	0	100	1564.64	5.7756	26.7	55.8	3.6	3.7	0
2690280	7.3	0	3240	0	1	0	9036.68	100	0	100	1564.64	5.7756	26.8	55.8	3.6	3.7	0
2690340	7.3	0	3240	0	1	0	9036.68	100	0	100	1564.64	5.7756	26.9	55.8	3.6	3.7	0
2690400	7.3	0	3240	0	1	0	9036.68	100	0	100	1564.64	5.7756	27	55.8	3.6	3.7	0
2690460	7.3	0	3240	0	1	0	9036.67	100	0	100	1564.63	5.7756	27.1	55.8	3.6	3.7	0
2690520	7.3	0	3240	0	1	0	9036.67	100	0	100	1564.63	5.7756	27.1	55.8	3.6	3.7	0
2690580	7.3	0	3240	0	1	0	9036.67	100	0	100	1564.63	5.7756	27.2	55.8	3.6	3.7	0
2690640	7.3	0	3240	0	1	0	9036.66	100	0	100	1564.63	5.7756	27.3	55.8	3.6	3.7	0
2690700	7.3	0	3240	0	1	0	9036.66	100	0	100	1564.63	5.7756	27.4	55.8	3.6	3.7	0
2690760	7.3	0	3240	0	1	0	9036.66	100	0	100	1564.63	5.7756	27.5	55.7	3.6	3.7	0
2690820	7.3	0	3240	0	1	0	9036.65	100	0	100	1564.63	5.7756	27.6	55.7	3.6	3.7	0
2690880	7.3	0	3240	0	1	0	9036.65	100	0	100	1564.63	5.7756	27.6	55.7	3.6	3.7	0
2690940	7.3	0	3240	0	1	0	9036.65	100	0	100	1564.63	5.7756	27.7	55.7	3.6	3.7	0
2691000	7.3	0	3240	0	1	0	9036.64	100	0	100	1564.63	5.7756	27.8	55.7	3.6	3.7	0
2691060	7.3	0	3240	0	1	0	9036.64	100	0	100	1564.63	5.7756	27.9	55.7	3.6	3.7	0
2691120	7.3	0	3240	0	1	0	9036.64	100	0	100	1564.63	5.7756	28	55.7	3.6	3.7	0
2691180	7.3	0	3240	0	1	0	9036.63	100	0	100	1564.63	5.7756	28.1	55.7	3.6	3.7	0
2691240	7.3	0	3240	0	1	0	9036.63	100	0	100	1564.63	5.7756	28.1	55.7	3.6	3.7	0
2691300	7.3	0	3240	0	1	0	9036.63	100	0	100	1564.63	5.7756	28.2	55.7	3.6	3.7	0
2691360	7.3	0	3240	0	1	0	9036.62	100	0	100	1564.63	5.7755	28.3	55.7	3.6	3.7	0
2691420	7.3	0	3240	0	1	0	9036.62	100	0	100	1564.63	5.7755	28.4	55.7	3.6	3.7	0
2691480	7.3	0	3240	0	1	0	9036.62	100	0	100	1564.63	5.7755	28.5	55.7	3.6	3.7	0
2691540	7.3	0	3240	0	1	0	9036.62	100	0	100	1564.63	5.7755	28.5	55.7	3.6	3.7	0
2691600	7.3	0	3240	0	1	0	9036.61	100	0	100	1564.63	5.7755	28.6	55.7	3.6	3.7	0
2691660	7.3	0	3240	0	1	0	9036.61	100	0	100	1564.63	5.7755	28.7	55.7	3.6	3.7	0
2691720	7.3	0	3240	0	1	0	9036.61	100	0	100	1564.63	5.7755	28.8	55.7	3.6	3.7	0
2691780	7.3	0	3240	0	1	0	9036.6	100	0	100	1564.63	5.7755	28.9	55.7	3.6	3.7	0
2691840	7.3	0	3240	0	1	0	9036.6	100	0	100	1564.63	5.7755	29	55.7	3.6	3.7	0
2691900	7.3	0	3240	0	1	0	9036.6	100	0	100	1564.63	5.7755	29	55.7	3.6	3.7	0
