#Results of heat pump HPTest in year 1
#Name of heat pump: 'WPC 07 / WPC 07 cool'
#Linked bhe to heat pump: 
#1579858938372
#Vdot_soil of each BHE: 
#0.0005056
#Simulated time = 8760 h
#Simulated end time in years = 2 years
#Summed time of this year, when heat pump was shut down because of subsurface boundary condition  = 0 h
#BlockingTime = 1 h
#Second Heat generator on during blocking time = 0 (0 = false; 1 = true)
#operatingMode = 1 (0=monovalent, 1=monoenergetic, 2=bivalent parallel, 3=bivalent teilparallel, 4=bivalent alternativ)
#application range = 4 (0=heating, 1=dhw, 2=heating+dhw, 3=heating+cooling, 4=heating+cooling+dhw, 5=cooling, 6=dhw+cooling)
#heating storage volume = 1000 l, T_st_min = 25 °C, T_st_max = 35 °C, dhw storage volume = 300 l, T_st_min_dhw = 50 °C, T_st_max_dhw = 56 °C
# 
#Run time of heat pump in this year = 1587.63 h
#Middled heating load coverage in this year = 100 %
#Middled dhw load coverage in this year = 100 %
#Middled load coverage (dhw + heating) in this year = 100 %
#Middled coverage ratio heating of heat pump in this year = 100 %
#Middled coverage ratio dhw of heat pump in this year = 100 %
#Middled coverage ratio (heating + dhw) of heat pump in this year = 100 %
#Middled coverage ratio cooling in this year = 100 %
#Middled heating power of heat pump = 8937.07 W
#Middled dhw power of heat pump = 8258.25 W
#Middled soil heat flux to heat pump = 6674.36 W
#Electrical energy demand of soil pump in this year = 111.134 kWh/a
#Seasonal Performance Factor (SPF_WP) in this year (only heat pump) = 5.01053
#Seasonal Performance Factor (SPF_WPA) in this year (heat pump + soil pump + second electric heat generator) = 4.81822
# 
#t = time [s]
#T_s_out = brine temperature out of soil [°C]
#T_crit_s? = Is soil temperature of subsurface model < critical soil temperature? -> 0 = No -> HP = on; 1 = Yes -> HP = off; 
#Q_HL = heating load of all buildings linked to heat pump [W]
#Q_dhw = domestic hot water (dhw) load of all buildings linked to heat pump [W]
#HP_on = Is heat pump on? -> 0 = off; 1 = on
#HP_mode = Mode of heat pump -> 0 = heating; 1 = dhw
#Q_h = heat pump heating power depending on T_s_out [W]
#hLC(t) = heating load coverage of heat pump [%]
#Q_dhw = heat pump dhw power depending on T_s_out [W]
#dhwLC(t) = dhw load coverage of heat pump [%]
#P_el = heat pump electric power depending on T_s_out [W]
#COP* = ratio of heating power and electric power of heat pump in actual mode and time step
#T_st = heating storage temperature in [°C]
#T_st_dhw = domestic hot water (dhw) storage temperature in [°C]
#T_s_in = brine inlet temperature -> into soil [°C]
#dT = temperature difference (T_S_out - T_s_in)  [K]
#hBlock? = Is in this time step a blocking hour of HP? -> 0 = No; 1 = Yes -> HP = off; 
# 
#t:	T_s_out:	T_crit_s?	Q_HL:	Q_dhw:	HP_on:	HP_mode:	Q_h:	hLC(t):	Q_dhw:	dhwLC(t):	P_el:	COP*:	T_st:	T_st_dhw:	T_s_in:	dT:	hBlock?
2678400	9.6	0	3354	0	0	1	0	100	0	100	0	0	31	55.9	9.6	0	0
2678460	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.9	55.9	9.6	0	0
2678520	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.9	55.9	9.6	0	0
2678580	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.8	55.9	9.6	0	0
2678640	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.8	55.9	9.6	0	0
2678700	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.7	55.9	9.6	0	0
2678760	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.7	55.9	9.6	0	0
2678820	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.7	55.9	9.6	0	0
2678880	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.6	55.9	9.6	0	0
2678940	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.6	55.9	9.6	0	0
2679000	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.5	55.9	9.6	0	0
2679060	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.5	55.9	9.6	0	0
2679120	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.4	55.9	9.6	0	0
2679180	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.4	55.9	9.6	0	0
2679240	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.3	55.9	9.6	0	0
2679300	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.3	55.9	9.6	0	0
2679360	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.2	55.9	9.6	0	0
2679420	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.2	55.9	9.6	0	0
2679480	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.1	55.9	9.6	0	0
2679540	9.6	0	3354	0	0	1	0	100	0	100	0	0	30.1	55.9	9.6	0	0
2679600	9.6	0	3354	0	0	1	0	100	0	100	0	0	30	55.9	9.6	0	0
2679660	9.6	0	3354	0	0	1	0	100	0	100	0	0	30	55.9	9.6	0	0
2679720	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.9	55.9	9.6	0	0
2679780	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.9	55.9	9.6	0	0
2679840	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.8	55.9	9.6	0	0
2679900	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.8	55.8	9.6	0	0
2679960	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.7	55.8	9.6	0	0
2680020	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.7	55.8	9.6	0	0
2680080	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.6	55.8	9.6	0	0
2680140	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.6	55.8	9.6	0	0
2680200	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.5	55.8	9.6	0	0
2680260	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.5	55.8	9.6	0	0
2680320	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.4	55.8	9.6	0	0
2680380	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.4	55.8	9.6	0	0
2680440	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.3	55.8	9.6	0	0
2680500	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.3	55.8	9.6	0	0
2680560	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.2	55.8	9.6	0	0
2680620	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.2	55.8	9.6	0	0
2680680	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.1	55.8	9.6	0	0
2680740	9.6	0	3354	0	0	1	0	100	0	100	0	0	29.1	55.8	9.6	0	0
2680800	9.6	0	3354	0	0	1	0	100	0	100	0	0	29	55.8	9.6	0	0
2680860	9.6	0	3354	0	0	1	0	100	0	100	0	0	29	55.8	9.6	0	0
2680920	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.9	55.8	9.6	0	0
2680980	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.9	55.8	9.6	0	0
2681040	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.8	55.8	9.6	0	0
2681100	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.8	55.8	9.6	0	0
2681160	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.7	55.8	9.6	0	0
2681220	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.7	55.8	9.6	0	0
2681280	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.7	55.8	9.6	0	0
2681340	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.6	55.8	9.6	0	0
2681400	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.6	55.8	9.6	0	0
2681460	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.5	55.8	9.6	0	0
2681520	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.5	55.8	9.6	0	0
2681580	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.4	55.8	9.6	0	0
2681640	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.4	55.8	9.6	0	0
2681700	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.3	55.8	9.6	0	0
2681760	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.3	55.8	9.6	0	0
2681820	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.2	55.8	9.6	0	0
2681880	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.2	55.7	9.6	0	0
2681940	9.6	0	3354	0	0	1	0	100	0	100	0	0	28.1	55.7	9.6	0	0
2682000	9.6	0	3308	0	0	1	0	100	0	100	0	0	28.1	55.7	9.6	0	0
2682060	9.6	0	3308	0	0	1	0	100	0	100	0	0	28	55.7	9.6	0	0
2682120	9.6	0	3308	0	0	1	0	100	0	100	0	0	28	55.7	9.6	0	0
2682180	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.9	55.7	9.6	0	0
2682240	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.9	55.7	9.6	0	0
2682300	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.8	55.7	9.6	0	0
2682360	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.8	55.7	9.6	0	0
2682420	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.7	55.7	9.6	0	0
2682480	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.7	55.7	9.6	0	0
2682540	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.6	55.7	9.6	0	0
2682600	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.6	55.7	9.6	0	0
2682660	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.5	55.7	9.6	0	0
2682720	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.5	55.7	9.6	0	0
2682780	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.4	55.7	9.6	0	0
2682840	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.4	55.7	9.6	0	0
2682900	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.3	55.7	9.6	0	0
2682960	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.3	55.7	9.6	0	0
2683020	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.2	55.7	9.6	0	0
2683080	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.2	55.7	9.6	0	0
2683140	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.2	55.7	9.6	0	0
2683200	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.1	55.7	9.6	0	0
2683260	9.6	0	3308	0	0	1	0	100	0	100	0	0	27.1	55.7	9.6	0	0
2683320	9.6	0	3308	0	0	1	0	100	0	100	0	0	27	55.7	9.6	0	0
2683380	9.6	0	3308	0	0	1	0	100	0	100	0	0	27	55.7	9.6	0	0
2683440	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.9	55.7	9.6	0	0
2683500	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.9	55.7	9.6	0	0
2683560	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.8	55.7	9.6	0	0
2683620	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.8	55.7	9.6	0	0
2683680	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.7	55.7	9.6	0	0
2683740	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.7	55.7	9.6	0	0
2683800	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.6	55.7	9.6	0	0
2683860	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.6	55.7	9.6	0	0
2683920	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.5	55.6	9.6	0	0
2683980	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.5	55.6	9.6	0	0
2684040	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.4	55.6	9.6	0	0
2684100	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.4	55.6	9.6	0	0
2684160	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.3	55.6	9.6	0	0
2684220	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.3	55.6	9.6	0	0
2684280	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.2	55.6	9.6	0	0
2684340	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.2	55.6	9.6	0	0
2684400	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.1	55.6	9.6	0	0
2684460	9.6	0	3308	0	0	1	0	100	0	100	0	0	26.1	55.6	9.6	0	0
2684520	9.6	0	3308	0	0	1	0	100	0	100	0	0	26	55.6	9.6	0	0
2684580	9.6	0	3308	0	0	1	0	100	0	100	0	0	26	55.6	9.6	0	0
2684640	9.6	0	3308	0	1	0	9510.61	100	0	100	1569.15	6.061	26.1	55.6	5.6	4	0
2684700	9.6	0	3308	0	1	0	9510.61	100	0	100	1569.15	6.061	26.2	55.6	5.6	4	0
2684760	9.6	0	3308	0	1	0	9510.61	100	0	100	1569.15	6.061	26.3	55.6	5.6	4	0
2684820	9.6	0	3308	0	1	0	9510.61	100	0	100	1569.15	6.061	26.3	55.6	5.6	4	0
2684880	9.6	0	3308	0	1	0	9510.61	100	0	100	1569.15	6.061	26.4	55.6	5.6	4	0
2684940	9.6	0	3308	0	1	0	9510.6	100	0	100	1569.15	6.061	26.5	55.6	5.6	4	0
2685000	9.6	0	3308	0	1	0	9510.6	100	0	100	1569.15	6.061	26.6	55.6	5.6	4	0
2685060	9.6	0	3308	0	1	0	9510.6	100	0	100	1569.15	6.061	26.7	55.6	5.6	4	0
2685120	9.6	0	3308	0	1	0	9510.6	100	0	100	1569.15	6.061	26.8	55.6	5.6	4	0
2685180	9.6	0	3308	0	1	0	9510.6	100	0	100	1569.15	6.061	26.9	55.6	5.6	4	0
2685240	9.6	0	3308	0	1	0	9510.59	100	0	100	1569.15	6.061	27	55.6	5.6	4	0
2685300	9.6	0	3308	0	1	0	9510.59	100	0	100	1569.15	6.061	27.1	55.6	5.6	4	0
2685360	9.6	0	3308	0	1	0	9510.59	100	0	100	1569.15	6.061	27.1	55.6	5.6	4	0
2685420	9.6	0	3308	0	1	0	9510.59	100	0	100	1569.15	6.061	27.2	55.6	5.6	4	0
2685480	9.6	0	3308	0	1	0	9510.59	100	0	100	1569.15	6.061	27.3	55.6	5.6	4	0
2685540	9.6	0	3308	0	1	0	9510.58	100	0	100	1569.15	6.061	27.4	55.6	5.6	4	0
2685600	9.6	0	3285	0	1	0	9510.58	100	0	100	1569.15	6.061	27.5	55.6	5.6	4	0
2685660	9.6	0	3285	0	1	0	9510.58	100	0	100	1569.15	6.061	27.6	55.6	5.6	4	0
2685720	9.6	0	3285	0	1	0	9510.58	100	0	100	1569.15	6.061	27.7	55.6	5.6	4	0
2685780	9.6	0	3285	0	1	0	9510.58	100	0	100	1569.15	6.061	27.8	55.6	5.6	4	0
2685840	9.6	0	3285	0	1	0	9510.57	100	0	100	1569.15	6.061	27.9	55.6	5.6	4	0
2685900	9.6	0	3285	0	1	0	9510.57	100	0	100	1569.15	6.061	27.9	55.5	5.6	4	0
2685960	9.6	0	3285	0	1	0	9510.57	100	0	100	1569.15	6.061	28	55.5	5.6	4	0
2686020	9.6	0	3285	0	1	0	9510.57	100	0	100	1569.15	6.061	28.1	55.5	5.6	4	0
2686080	9.6	0	3285	0	1	0	9510.57	100	0	100	1569.15	6.061	28.2	55.5	5.6	4	0
2686140	9.6	0	3285	0	1	0	9510.56	100	0	100	1569.15	6.061	28.3	55.5	5.6	4	0
2686200	9.6	0	3285	0	1	0	9510.56	100	0	100	1569.15	6.061	28.4	55.5	5.6	4	0
2686260	9.6	0	3285	0	1	0	9510.56	100	0	100	1569.15	6.061	28.5	55.5	5.6	4	0
2686320	9.6	0	3285	0	1	0	9510.56	100	0	100	1569.15	6.061	28.6	55.5	5.6	4	0
2686380	9.6	0	3285	0	1	0	9510.56	100	0	100	1569.15	6.061	28.7	55.5	5.6	4	0
2686440	9.6	0	3285	0	1	0	9510.55	100	0	100	1569.15	6.061	28.7	55.5	5.6	4	0
2686500	9.6	0	3285	0	1	0	9510.55	100	0	100	1569.15	6.061	28.8	55.5	5.6	4	0
2686560	9.6	0	3285	0	1	0	9510.55	100	0	100	1569.15	6.061	28.9	55.5	5.6	4	0
2686620	9.6	0	3285	0	1	0	9510.55	100	0	100	1569.15	6.061	29	55.5	5.6	4	0
2686680	9.6	0	3285	0	1	0	9510.55	100	0	100	1569.15	6.061	29.1	55.5	5.6	4	0
2686740	9.6	0	3285	0	1	0	9510.54	100	0	100	1569.15	6.061	29.2	55.5	5.6	4	0
2686800	9.6	0	3285	0	1	0	9510.54	100	0	100	1569.15	6.061	29.3	55.5	5.6	4	0
2686860	9.6	0	3285	0	1	0	9510.54	100	0	100	1569.15	6.061	29.4	55.5	5.6	4	0
2686920	9.6	0	3285	0	1	0	9510.54	100	0	100	1569.15	6.061	29.4	55.5	5.6	4	0
2686980	9.6	0	3285	0	1	0	9510.54	100	0	100	1569.15	6.061	29.5	55.5	5.6	4	0
2687040	9.6	0	3285	0	1	0	9510.53	100	0	100	1569.15	6.061	29.6	55.5	5.6	4	0
2687100	9.6	0	3285	0	1	0	9510.53	100	0	100	1569.15	6.061	29.7	55.5	5.6	4	0
2687160	9.6	0	3285	0	1	0	9510.53	100	0	100	1569.15	6.061	29.8	55.5	5.6	4	0
2687220	9.6	0	3285	0	1	0	9510.53	100	0	100	1569.15	6.061	29.9	55.5	5.6	4	0
2687280	9.6	0	3285	0	1	0	9510.53	100	0	100	1569.15	6.0609	30	55.5	5.6	4	0
2687340	9.6	0	3285	0	1	0	9510.52	100	0	100	1569.15	6.0609	30.1	55.5	5.6	4	0
2687400	9.6	0	3285	0	1	0	9510.52	100	0	100	1569.15	6.0609	30.2	55.5	5.6	4	0
2687460	9.6	0	3285	0	1	0	9510.52	100	0	100	1569.15	6.0609	30.2	55.5	5.6	4	0
2687520	9.6	0	3285	0	1	0	9510.52	100	0	100	1569.15	6.0609	30.3	55.5	5.6	4	0
2687580	9.6	0	3285	0	1	0	9510.52	100	0	100	1569.15	6.0609	30.4	55.5	5.6	4	0
2687640	9.6	0	3285	0	1	0	9510.51	100	0	100	1569.15	6.0609	30.5	55.5	5.6	4	0
2687700	9.6	0	3285	0	1	0	9510.51	100	0	100	1569.15	6.0609	30.6	55.5	5.6	4	0
2687760	9.6	0	3285	0	1	0	9510.51	100	0	100	1569.15	6.0609	30.7	55.5	5.6	4	0
2687820	9.6	0	3285	0	1	0	9510.51	100	0	100	1569.15	6.0609	30.8	55.5	5.6	4	0
2687880	9.6	0	3285	0	1	0	9510.51	100	0	100	1569.15	6.0609	30.9	55.5	5.6	4	0
2687940	9.6	0	3285	0	1	0	9510.5	100	0	100	1569.15	6.0609	31	55.4	5.6	4	0
2688000	9.6	0	3285	0	1	0	9510.5	100	0	100	1569.15	6.0609	31	55.4	5.6	4	0
2688060	9.6	0	3285	0	1	0	9510.5	100	0	100	1569.15	6.0609	31.1	55.4	5.6	4	0
2688120	9.6	0	3285	0	1	0	9510.5	100	0	100	1569.15	6.0609	31.2	55.4	5.6	4	0
2688180	9.6	0	3285	0	1	0	9510.5	100	0	100	1569.15	6.0609	31.3	55.4	5.6	4	0
2688240	9.6	0	3285	0	1	0	9510.49	100	0	100	1569.15	6.0609	31.4	55.4	5.6	4	0
2688300	9.6	0	3285	0	1	0	9510.49	100	0	100	1569.15	6.0609	31.5	55.4	5.6	4	0
2688360	9.6	0	3285	0	1	0	9510.49	100	0	100	1569.15	6.0609	31.6	55.4	5.6	4	0
2688420	9.6	0	3285	0	1	0	9510.49	100	0	100	1569.15	6.0609	31.7	55.4	5.6	4	0
2688480	9.6	0	3285	0	1	0	9510.49	100	0	100	1569.15	6.0609	31.8	55.4	5.6	4	0
2688540	9.6	0	3285	0	1	0	9510.48	100	0	100	1569.15	6.0609	31.8	55.4	5.6	4	0
2688600	9.6	0	3285	0	1	0	9510.48	100	0	100	1569.15	6.0609	31.9	55.4	5.6	4	0
2688660	9.6	0	3285	0	1	0	9510.48	100	0	100	1569.15	6.0609	32	55.4	5.6	4	0
2688720	9.6	0	3285	0	1	0	9510.48	100	0	100	1569.15	6.0609	32.1	55.4	5.6	4	0
2688780	9.6	0	3285	0	1	0	9510.48	100	0	100	1569.15	6.0609	32.2	55.4	5.6	4	0
2688840	9.6	0	3285	0	1	0	9510.47	100	0	100	1569.15	6.0609	32.3	55.4	5.6	4	0
2688900	9.6	0	3285	0	1	0	9510.47	100	0	100	1569.15	6.0609	32.4	55.4	5.6	4	0
2688960	9.6	0	3285	0	1	0	9510.47	100	0	100	1569.15	6.0609	32.5	55.4	5.6	4	0
2689020	9.6	0	3285	0	1	0	9510.47	100	0	100	1569.15	6.0609	32.6	55.4	5.6	4	0
2689080	9.6	0	3285	0	1	0	9510.47	100	0	100	1569.15	6.0609	32.6	55.4	5.6	4	0
2689140	9.6	0	3285	0	1	0	9510.46	100	0	100	1569.15	6.0609	32.7	55.4	5.6	4	0
2689200	9.6	0	3240	0	1	0	9510.46	100	0	100	1569.15	6.0609	32.8	55.4	5.6	4	0
2689260	9.6	0	3240	0	1	0	9510.46	100	0	100	1569.15	6.0609	32.9	55.4	5.6	4	0
2689320	9.6	0	3240	0	1	0	9510.46	100	0	100	1569.15	6.0609	33	55.4	5.6	4	0
2689380	9.6	0	3240	0	1	0	9510.46	100	0	100	1569.15	6.0609	33.1	55.4	5.6	4	0
2689440	9.6	0	3240	0	1	0	9510.45	100	0	100	1569.15	6.0609	33.2	55.4	5.6	4	0
2689500	9.6	0	3240	0	1	0	9510.45	100	0	100	1569.15	6.0609	33.3	55.4	5.6	4	0
2689560	9.6	0	3240	0	1	0	9510.45	100	0	100	1569.15	6.0609	33.4	55.4	5.6	4	0
2689620	9.6	0	3240	0	1	0	9510.45	100	0	100	1569.15	6.0609	33.4	55.4	5.6	4	0
2689680	9.6	0	3240	0	1	0	9510.45	100	0	100	1569.15	6.0609	33.5	55.4	5.6	4	0
2689740	9.6	0	3240	0	1	0	9510.44	100	0	100	1569.15	6.0609	33.6	55.4	5.6	4	0
2689800	9.6	0	3240	0	1	0	9510.44	100	0	100	1569.15	6.0609	33.7	55.4	5.6	4	0
2689860	9.6	0	3240	0	1	0	9510.44	100	0	100	1569.15	6.0609	33.8	55.4	5.6	4	0
2689920	9.6	0	3240	0	1	0	9510.44	100	0	100	1569.15	6.0609	33.9	55.3	5.6	4	0
2689980	9.6	0	3240	0	1	0	9510.44	100	0	100	1569.15	6.0609	34	55.3	5.6	4	0
2690040	9.6	0	3240	0	1	0	9510.43	100	0	100	1569.15	6.0609	34.1	55.3	5.6	4	0
2690100	9.6	0	3240	0	1	0	9510.43	100	0	100	1569.15	6.0609	34.2	55.3	5.6	4	0
2690160	9.6	0	3240	0	1	0	9510.43	100	0	100	1569.15	6.0609	34.3	55.3	5.6	4	0
2690220	9.6	0	3240	0	1	0	9510.43	100	0	100	1569.15	6.0609	34.3	55.3	5.6	4	0
2690280	9.6	0	3240	0	1	0	9510.43	100	0	100	1569.15	6.0609	34.4	55.3	5.6	4	0
2690340	9.6	0	3240	0	1	0	9510.42	100	0	100	1569.15	6.0609	34.5	55.3	5.6	4	0
2690400	9.6	0	3240	0	1	0	9510.42	100	0	100	1569.15	6.0609	34.6	55.3	5.6	4	0
2690460	9.6	0	3240	0	1	0	9510.42	100	0	100	1569.15	6.0609	34.7	55.3	5.6	4	0
2690520	9.6	0	3240	0	1	0	9510.42	100	0	100	1569.15	6.0609	34.8	55.3	5.6	4	0
2690580	9.6	0	3240	0	1	0	9510.42	100	0	100	1569.15	6.0609	34.9	55.3	5.6	4	0
2690640	9.6	0	3240	0	1	0	9510.41	100	0	100	1569.15	6.0609	35	55.3	5.6	4	0
2690700	9.6	0	3240	0	1	0	5676.26	100	0	100	936.54	6.0609	35	55.3	5.6	4	0
2690760	9.6	0	3240	0	1	1	0	100	8688.61	100	2529.57	3.4348	35	55.7	6.5	3.1	0
2690820	9.6	0	3240	0	1	1	0	100	8688.61	100	2529.57	3.4348	34.9	56.1	6.5	3.1	0
2690880	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.9	56.1	9.6	0	0
2690940	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.8	56.1	9.6	0	0
2691000	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.8	56.1	9.6	0	0
2691060	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.7	56.1	9.6	0	0
2691120	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.7	56.1	9.6	0	0
2691180	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.6	56.1	9.6	0	0
2691240	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.6	56.1	9.6	0	0
2691300	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.5	56.1	9.6	0	0
2691360	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.5	56.1	9.6	0	0
2691420	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.4	56.1	9.6	0	0
2691480	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.4	56.1	9.6	0	0
2691540	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.3	56.1	9.6	0	0
2691600	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.3	56.1	9.6	0	0
2691660	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.2	56.1	9.6	0	0
2691720	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.2	56.1	9.6	0	0
2691780	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.2	56.1	9.6	0	0
2691840	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.1	56.1	9.6	0	0
2691900	9.6	0	3240	0	0	1	0	100	0	100	0	0	34.1	56.1	9.6	0	0
2691960	9.6	0	3240	0	0	1	0	100	0	100	0	0	34	56.1	9.6	0	0
2692020	9.6	0	3240	0	0	1	0	100	0	100	0	0	34	56.1	9.6	0	0
2692080	9.6	0	3240	0	0	1	0	100	0	100	0	0	33.9	56.1	9.6	0	0
2692140	9.6	0	3240	0	0	1	0	100	0	100	0	0	33.9	56.1	9.6	0	0
2692200	9.6	0	3240	0	0	1	0	100	0	100	0	0	33.8	56.1	9.6	0	0
2692260	9.6	0	3240	0	0	1	0	100	0	100	0	0	33.8	56.1	9.6	0	0
2692320	9.6	0	3240	0	0	1	0	100	0	100	0	0	33.7	56.1	9.6	0	0
2692380	9.6	0	3240	0	0	1	0	100	0	100	0	0	33.7	56.1	9.6	0	0
2692440	9.6	0	3240	0	0	1	0	100	0	100	0	0	33.6	56.1	9.6	0	0
2692500	9.6	0	3240	0	0	1	0	100	0	100	0	0	33.6	56.1	9.6	0	0
2692560	9.6	0	3240	0	0	1	0	100	0	100	0	0	33.5	56	9.6	0	0
2692620	9.6	0	3240	0	0	1	0	100	0	100	0	0	33.5	56	9.6	0	0
2692680	9.6	0	3240	0	0	1	0	100	0	100	0	0	33.4	56	9.6	0	0
2692740	9.6	0	3240	0	0	1	0	100	0	100	0	0	33.4	56	9.6	0	0
2692800	9.6	0	3148	0	0	1	0	100	0	100	0	0	33.4	56	9.6	0	0
2692860	9.6	0	3148	0	0	1	0	100	0	100	0	0	33.3	56	9.6	0	0
2692920	9.6	0	3148	0	0	1	0	100	0	100	0	0	33.3	56	9.6	0	0
2692980	9.6	0	3148	0	0	1	0	100	0	100	0	0	33.2	56	9.6	0	0
2693040	9.6	0	3148	0	0	1	0	100	0	100	0	0	33.2	56	9.6	0	0
2693100	9.6	0	3148	0	0	1	0	100	0	100	0	0	33.1	56	9.6	0	0
2693160	9.6	0	3148	0	0	1	0	100	0	100	0	0	33.1	56	9.6	0	0
2693220	9.6	0	3148	0	0	1	0	100	0	100	0	0	33	56	9.6	0	0
2693280	9.6	0	3148	0	0	1	0	100	0	100	0	0	33	56	9.6	0	0
2693340	9.6	0	3148	0	0	1	0	100	0	100	0	0	32.9	56	9.6	0	0
